segmentId	songId	label	text	order
LSEB_43_s1	LSEB_43	Chorus	S'lamat malam, Harap m'laikat \nMenjaga s'panjang malam g'lap \nS'lamat malam, s'lamat malam	
LSEB_43_s2	LSEB_43	Bait 2	Dan bila malam tambah g'lap \nNampak hanya sunyi senyap \nMenyampaikan doa malam \nDan ucapkan s'lamat malam,	
LSEB_43_s3	LSEB_43	Bait 3	Ya Bapa b'ri perhentian \nDari s'gala pergumulan \nHingga masuk ke surga t'rang \nTiada lagi s'lamat malam.	
LSEB_44_s0	LSEB_44	Bait 1	Allah Khalik langit bumi, G'lap dan terang \nKau b'ri siang 'tuk bekerja, Malam tenang \nKiranya malaikat jaga, Dan nyenyaklah tidur kami \nS'panjang malam b'rikan kami, Mimpi suci	
LSEB_44_s1	LSEB_44	Bait 2	Bila pagi t'lah menjelang, Ku bekerja \nApapun yang k'lak terjadi, Ku 'kan setia \nJauhkan dari yang jahat, Tuntun aku jangan sesat \nJangan biarkan kusendiri, S'panjang hari	
LSEB_44_s2	LSEB_44	Bait 3	Sepanjang umur hidupku, Bimbing aku \nJagalah dengan kuasa-Mu, B'ri damai-Mu \nBila nafiri berbunyi, Janganlah tinggalkan aku \nBawa aku naik ke surga, Bersama-Mu	
LSEB_44_s3	LSEB_44	Bait 4	Terpujilah Bapa, Anak, Dan Roh Suci \nYang bertakhta dalam surga, Yang Rajani \nB'rilah kasih karunia, Kusujud di hadirat-Mu \nEngkau kupuji dan sembah, Setiap waktu	
LSEB_45_s0	LSEB_45	Bait 1	T'lah hampir malam mari ya Tuhan \nSertai aku b'ri perhentian \nKar'na kuharap hanya pada-Mu \nYesus penolong tinggal sertaku	
LSEB_45_s1	LSEB_45	Bait 2	Betapa singkat hidup manusia \nAkan lenyaplah perkara dunia \nTapi kekallah Tuhanku itu \nSenantiasa tinggal sertaku	
LSEB_45_s2	LSEB_45	Bait 3	Sertai aku sepanjang jalan \nAgar kudapat kalahkan setan \nDalam cobaan ya Tuhan bantu \nKiranya Engkau tinggal sertaku	
LSEB_45_s3	LSEB_45	Bait 4	Bersama Tuhan, lenyaplah pilu \nSusah dan takut seg'ra berlalu \nHai maut dan kubur mana sengatmu \nJikalau Tuhan tinggal sertaku	
LSEB_46_s0	LSEB_46	Bait 1	Matahari terbenam, Tibalah sunyi malam \nMari puji dan sembah, Tuhan alam semesta \nPuji Allah!	
LSEB_46_s1	LSEB_46	Chorus	Suci, suci, suci, Tuhan Allah \nSeg'nap alam bersaksi, Seg'nap alam memuji \nTuhan Allah	
LSEB_46_s2	LSEB_46	Bait 2	Ya Tuhan maha kuasa, Yang bertahta di surga \nTengok kami yang tunggu, Di hadapan mezbah-Mu \nB'ri rahmat-Mu,	
LSEB_46_s3	LSEB_46	Bait 3	Malam bertambah gelap, Pada-Mu kami harap \nHati kami bersatu, Memujikan kasih-Mu \nYa, kasih-Mu,	
LSEB_46_s4	LSEB_46	Bait 4	Bila untuk s'lamanya, Siang dan malam lalulah \nB'rilah kami ya Allah, Hidup kekal bahagia \nDalam surga,	
LSEB_47_s0	LSEB_47	Bait 1	Dengan lembut t'rang siang \nDari kami menghilang \nKini habislah kerja \nDan jumpa Tuhan saja	
LSEB_47_s1	LSEB_47	Bait 2	Tiada suatupun lepas \nDari pandangan Tuhan \nDosa kami terbebas \nAmpunan Tuhan b'rikan	
LSEB_48_s0	LSEB_48	Bait 1	Siang sudah lalu, Malam datanglah \nBayang-bayang senja, P'nuhi angkasa	
LSEB_48_s1	LSEB_48	Bait 2	Bapa, b'ri perhentian, Pada yang penat \nB'ri tidur yang nyaman, B'rikanlah berkat	
LSEB_48_s2	LSEB_48	Bait 3	Di waktu tidurku, Malaikat setia \nMenaungi aku, Dengan sayapnya	
LSEB_49_s0	LSEB_49	Bait 1	Yesus berkati kami Di larut senja ini \nAmpunilah dosa kami, KauPelindung insani	
LSEB_49_s1	LSEB_49	Bait 2	Di malam gelap mencekam, Tampak s'lalu wajah-Mu \nTuhan, Kau tak pernah diam, Mengamati umat-Mu	
LSEB_49_s2	LSEB_49	Bait 3	Walau bahaya mengancam, Atau panah menghunjam \nMalaikat menjaga kita, Di dekat-Mu sentosa	
LSEB_49_s3	LSEB_49	Bait 4	Bila maut datang menjelang, Saat kutidur lelap \nPada pagi yang gemilang, Ku 'kan bangun sekejap	
LSEB_50_s0	LSEB_50	Bait 1	Yesus, Gembala dengarlah, Domba-Mu malam ini \nDalam gelap jagailah, Tidurku hingga pagi	
LSEB_50_s1	LSEB_50	Bait 2	Kau menuntun s'panjang hari, Aku berterima kasih \nSandang pangan Kau cukupi, Dengar doa aku ini	
LSEB_51_s0	LSEB_51	Bait 1	Di sini Yehovah hadir, Mari menyembah Dia \nKiranya berkat Ilahi, Dib'ri-Nya dengan limpah \nDi mana pun berada, Kubaktikan talenta \nMenanti datang Roh Kudus, Dengan hati yang tulus	
LSEB_51_s1	LSEB_51	Bait 2	Sabda-Nya mengingatkanku, Perlunya rahmat Allah \nDi Rumah Tuhan yang suci, Mengagungkan Sabda-Nya \nDi sini hadir Roh Suci, Dengan kabar yang kudus \nDan kebangunan rohani, Bagi umat yang tulus	
LSEB_51_s2	LSEB_51	Bait 3	Semua anak di sini, Disambut sang Gembala \nDi sini anggur dan roti, Tersedia bagi kita \nDi sini hamba-hamba-Nya, Berbakti kepada-Nya \nDalam hidup tiap hari, Percaya dan memuji	
LSEB_51_s3	LSEB_51	Bait 4	Tuhanlah Pemimpin umat, Di masa kebimbangan \nBimbing kami tetap taat, Lakukan p'rintah Tuhan \nDi sini kami mengabdi, Menerima dan memb'ri \nKuhidup karena Engkau, Nama-Mu kumuliakan	
LSEB_52_s0	LSEB_52	Bait 1	Betapa indah rumah-Mu, Bagiku ya Tuhan \nMezbah kasih karunia-Mu, Sungguh menyenangkan	
LSEB_52_s1	LSEB_52	Bait 2	Sangat dahaga jiwaku, Puaskan ya Tuhan \nDengarkanlah seruanku, Pada-Mu ya Tuhan	
LSEB_52_s2	LSEB_52	Bait 3	Burung pipit menemukan, Tempat istirahat \nBurung g'reja mendapatkan, Sarangnya yang tepat	
LSEB_52_s3	LSEB_52	Bait 4	Di naungan-Mu sentosa, Umat yang percaya \nYa Allah yang maha kuasa, Raja s'gala raja	
LSEB_52_s4	LSEB_52	Bait 5	Berbahagialah manusia, Yang turut p'rintah-Nya \nTinggal di surga yang mulia, Puji Dia s'lamanya	
LSEB_53_s0	LSEB_53	Bait 1	Kita berkumpul bersatu, Sungguh riang di kalbu \nMenyembah Bapa dan Putra, Dan Roh Kudus di surga \nYang mencari Dia, Menemukan wajah-Nya	
LSEB_53_s1	LSEB_53	Bait 2	Sungguh indah persatuan, Beriman pada Tuhan \nFirman-Nya ingatkan kita, Tuhan Penebus kita \nBukti kasih Bapa, Yesus Gembala kita	
LSEB_53_s2	LSEB_53	Bait 3	Ikutlah teladan Yesus, Berbakti dengan tulus \nDi rumah perbaktian-Nya, Yang t'lah disucikan-Nya \nTiada yang dicegah, Masuk di k'rajaan-Nya	
LSEB_53_s3	LSEB_53	Bait 4	Tuhan, b'ri kami sinar t'rang, Agar jadi pemenang \nMisi umat-Mu mulia, T'rus bergumul di dunia \nKutetap setia, Kehendak-Mu jadilah	
LSEB_54_s0	LSEB_54	Bait 1	Harap Allah beserta kamu, Pimpin kamu tiap hari \nDan menggembalakan kamu, Sampai kita bertemu lagi	
LSEB_54_s1	LSEB_54	Chorus	Bertemu, bertemu, Dekat kaki Tuhanmu \nBertemu, bertemu, Harap Allah beserta kamu	
LSEB_54_s2	LSEB_54	Bait 2	Harap Allah beserta kamu, Lindung kamu dalam kasih \nDan menyediakan mannamu, Sampai kita bertemu lagi,	
LSEB_54_s3	LSEB_54	Bait 3	Harap Allah beserta kamu, Bila hidupmu bersedih \nLengan-Nya merangkul kamu, Sampai kita bertemu lagi,	
LSEB_54_s4	LSEB_54	Bait 4	Harap Allah beserta kami, Dengan kasih yang sejati \nMara bahaya berlalu, Sampai kita bertemu lagi,	
LSEB_55_s0	LSEB_55	Bait 1	Ya Allah berkati kami, B'ri damai dan ceria \nIsikanlah hati kami, Dengan kasih karunia \nSegarkanlah jiwa kami, Di jalan hidup ini	
LSEB_55_s1	LSEB_55	Bait 2	Ya Allah syukur bagi-Mu, Sebab kabar Injil-Mu \nKiranya kes'lamatan-Mu, Nyatalah di dalam kalbu \nTolong kami tetap setia, Dan masuk surga mulia	
LSEB_56_s0	LSEB_56	Bait 1	Ya Tuhan iringkan kami, Pulang dengan aman \nCurahkan berkat dan kasih, B'rilah kedamaian	
LSEB_56_s1	LSEB_56	Bait 2	Ya Tuhan iringlah kami, Di jalan ke rumah \nDalam keteduhan hati, Satu dengan Allah	
LSEB_56_s2	LSEB_56	Bait 3	Ya Tuhan iringkan kami, Sampai malam tiba \nTetaplah Engkau menjadi, Tamu setiap rumah Amin	
LSEB_57_s0	LSEB_57	Bait 1	Muliakan Tuhan Allah dan Putra-Nya \nDan juga Roh Suci, Yang ada sejak mulanya \nS'karang dan selamanya, yang abadi \nAmin, amin	
LSEB_58_s0	LSEB_58	Bait 1	Majulah berjalan dengan gembira \nTuhan sudah menang atas musuh-Nya \nKristus kes'lamatan dan kesukaan \nSiapakah yang dapat melawan Dia	
LSEB_58_s1	LSEB_58	Chorus	Maju dan berjalan dengan gembira \nMari puji Tuhan, besar kasih-Nya	
LSEB_58_s2	LSEB_58	Bait 2	Pada Allah Bapa, puji dan sembah \nPada Jurus'lamat, ucapkan syukur \nKepada Roh Kudus, sujud dan sembah \nBersukacitalah, s'lama-lamanya.	
LSEB_59_s0	LSEB_59	Bait 1	Tuhan jadikanlah kami lebih suci \nJadi lebih suci, Sampai jumpa lagi	
LSEB_59_s1	LSEB_59	Bait 2	Tuhan jadikanlah kami lebih setia \nJadi lebih setia, Sampai jumpa lagi	
LSEB_59_s2	LSEB_59	Bait 3	Tuhan jadikanlah kami rendah hati \nLebih rendah hati, Sampai jumpa lagi	
LSEB_59_s3	LSEB_59	Bait 4	Tuhan jadikanlah kami lebih kasih \nLebih mengasihi, Sampai jumpa lagi \nCoda: S'perti Tuhan Yesus, Sampai jumpa lagi	
LSEB_60_s0	LSEB_60	Bait 1	Pada akhir kebaktian ini \nKami semua nyanyi memuji \nDengan memohon berkat-Mu ya Allah \nSebelum kami pulang ke rumah	
LSEB_60_s1	LSEB_60	Bait 2	B'rikan damai-Mu kepada kami \nJagalah kami sepanjang hari \nAgar lidah kami tak berdosa \nHanya Tuhanlah s'lalu ku puja	
LSEB_60_s2	LSEB_60	Bait 3	B'ri rahmat-Mu s'panjang hidup kami \nB'ri penghiburan dan kemenangan \nBila pep'rangan di dunia usai \nB'rikan perhentian surga, ya Tuhan	
LSEB_61_s0	LSEB_61	Bait 1	Ya Tuhanku, tuntun aku berjalan \nTakkan tersaundung oleh cobaan \nMeski jalanku penuh kesukaran \nAku s'lamat s'bab dituntun Tuhan	
LSEB_61_s1	LSEB_61	Bait 2	Ya Tuhanku, berikanlah kasih-Mu \nAgar bersinar dalam hidupku \nMeskipun dunia banyak pencobaan \nAku tetap setia pada Tuhan	
LSEB_61_s2	LSEB_61	Bait 3	B'ri rahmat-Mu yang menguatkan aku \nMenghadapi s'gala pergumulan \nBila derita menimpa hidupku \nAku tak takut s'bab dekat Tuhan	
LSEB_61_s3	LSEB_61	Bait 4	Ya Tuhanku, beri damai jiwaku \nS'lamat sejaht'ra dalam kasih-Mu \nMeski jalaku dirintangi topan \nAku 'kan tiba s'lamat di surga	
LSEB_62_s0	LSEB_62	Bait 1	Lebih besar dari kasih ibu \nAdalah kasihnya Tuhan Yesus \nCukup, tuk mengampuni dosamu \nYesus yang maha indah	
LSEB_62_s1	LSEB_62	Chorus	Maha indah, ya maha indah \nYesus Raja yang aku sembah \nTiada sahabat melebihi-Nya \nYesus yang indah, ya maha indah	
LSEB_62_s2	LSEB_62	Bait 2	Dia mau kita percaya pada-Nya \nJadikanlah Dia pemimpinmu \nKuasa-Nya lebih dari dunia \nYesus yang maha indah.	
LSEB_62_s3	LSEB_62	Bait 3	S'gala keindahan isi dunia \nTak melebihi Penebus kita \nIalah yang termulia di sana \nYesus yang maha indah.	
LSEB_63_s0	LSEB_63	Bait 1	Sembilan puluh sembilan, Domba yang di kandang \nYang satu hilang di hutan, Tidak dapat pulang \nJauh di padang belantara, Tersesat dari gembalanya \nTersesat dari gembalanya	
LSEB_63_s1	LSEB_63	Bait 2	Tuhan inilah domba-Mu, Cukuplah jumlahnya \nTetap Tuhan berseru, Satu sudah hilang \nMeski jalan sangat sukar, Kucari dia sampai dapat \nKucari dia sampai dapat	
LSEB_63_s2	LSEB_63	Bait 3	Tiada seorang tebusan, Yang cukup mengerti \nAkan sengsaranya Tuhan, Selama mencari \nMendengar suara domba-Nya, Yang hampir terputus nyawanya \nYang hampir terputus nyawanya	
LSEB_63_s3	LSEB_63	Bait 4	Dengarlah Tuhan berseru, Dari balik lembah \nDomba-Ku s'lamat, marilah, Dengan-Ku bersuka \nS'luruh malaikat di surga, Turut serta bersukacita \nTurut serta bersukacita	
LSEB_64_s0	LSEB_64	Bait 1	Aku suka saksikan dari hal Yesus \nYang menjadi Sahabatku yang erat \nPerubahan diriku yang seutuhnya \nHanyalah oleh kasih Jurus'lamat	
LSEB_64_s1	LSEB_64	Chorus	Tiada lain Pelindung s'perti Yesus \nTiada lain sahabat s'perti Dia \nTiada lain Penebus yang menghapus dosa \nAku dip'lihara-Nya	
LSEB_64_s2	LSEB_64	Bait 2	Yesus menemukan aku dalam dosa \nHatiku berkeluh kesah dan sukar \nTapi ku diangkat oleh tangan Yesus \nDan dipimpin-Nya di jalan yang benar.	
LSEB_64_s3	LSEB_64	Bait 3	Tiap hari Tuhan b'ri janji yang baru \nBertambahlah aku insaf kasih-Nya \nTapi tak kumengerti tebusan itu \nHingga k'lak kulihat Yesus di surga.	
LSEB_65_s0	LSEB_65	Bait 1	Pujilah Bapa kar'na anugerah-Nya \nDengan kasih-Nya kita dip'lihara \nPujilah Dia hai s'gala malaikat \nPuji Yehovah	
LSEB_65_s1	LSEB_65	Bait 2	Pujilah Yesus, besarlah kasih-Nya \nDip'lihara-Nya umat pilihan-Nya \nHai orang muda, orang tua juga \nPujilah Dia	
LSEB_65_s2	LSEB_65	Bait 3	Puji Roh Kudus, Penghibur umat-Nya \nDiutus Bapa dan Anak Putra-Nya \nPujilah Bapa, Anak dan Roh Allah \nPuji yang Esa	
LSEB_66_s0	LSEB_66	Bait 1	Meski ada yang nyanyi kar'na derita \nMeski ada yang nyanyi kar'na s'nang dunia \nAku nyanyi kar'na sembah Allah \nItu nyata di hatiku	
LSEB_66_s1	LSEB_66	Chorus	Di hatiku, bergemalah kasih Tuhan \nDi hatiku, sejak ku jadi milik-Nya \nDi hatiku, kunyanyi dan bercahaya \nDi hatiku, di hatiku	
LSEB_66_s2	LSEB_66	Bait 2	Mengapa kuyakin darah-Nya sucikan? \nMengapa kuyakin Ia berk'rajaan? \nMengapa kumau t'rima Tuhan? \nItu nyata di hatiku.	
LSEB_66_s3	LSEB_66	Bait 3	Mungkin saja aku tidak fasih lidah \nUntuk memasyhurkan kedatangan Yesus \nTapi ku ta'u Yesus pasti datang \nItu nyata di hatiku.	
LSEB_67_s0	LSEB_67	Bait 1	Lama t'lah dirindu, damai iman teguh \nDan berdoa sungguh untuknya \nTapi perhentian tiada didapatkan \nKalau tanpa korban di mezbah	
LSEB_67_s1	LSEB_67	Chorus	Apa engkau t'lah s'rahkan di mezbah Tuhan \nHasrat hatimu semuanya \nEngkau boleh dapat perhentian dan rahmat \nKalau engkau bers'rah pada-Nya	
LSEB_67_s2	LSEB_67	Bait 2	Maukah engkau jalan dalam terang Tuhan \nDan beroleh damai dan iman \nTurut kehendak-Nya, bebas dari susah \nTapi harus berserah di mezbah.	
LSEB_67_s3	LSEB_67	Bait 3	Kasih tak terduga, dib'ri dari surga \nAgar hatimu pun senanglah \nPersatuan indah, kita dengan Yesus \nHanya oleh korban di mezbah.	
LSEB_68_s0	LSEB_68	Bait 1	Bapa kami datang kepada-Mu Tuhan \nB'rilah pertolongan s'karang ini \nBumi sungguh malang tak memb'rikan senang \nBapa b'ri hiburan serta kasih	
LSEB_68_s1	LSEB_68	Chorus	Saat ini Bapa, kami datang \nTidak punya daya, b'rilah kuasa	
LSEB_68_s2	LSEB_68	Bait 2	Banyak kejahatan dalam dunia ini \nTuhan menyediakan kes'lamatan \nTapi kami lemah, b'rikan kami kuasa \nYa Tuhan Pengasih, yang di surga.	
LSEB_68_s3	LSEB_68	Bait 3	B'rikan kami Tuhan, kasih karunia-Mu \nAgar kami kuat lawan dosa \nYa Bapa pimpinlah, jalan hidup kami \nHingga tiba surga, jumpa Bapa.	
LSEB_69_s0	LSEB_69	Bait 1	Ku mendengar suara Tuhan, Bersabda padaku \nMarilah orang penat, T'rima perhentian-Ku \nMeskipun susah hatiku, Ku lari pada-Nya \nSeg'ra senanglah hatiku, Oleh hiburan-Nya	
LSEB_69_s1	LSEB_69	Bait 2	Ku mendengar suara Tuhan, Memanggil pada-Ku \n“Air kehidupan Ku beri, Segarkan jiwamu” \nKu datang pada-Nya cepat, Minum air hidup-Nya \nKu tak lagi rasa penat, Ku hidup oleh-Nya	
LSEB_69_s2	LSEB_69	Bait 1	Ku mendengar suara Tuhan, “Pandanglah padaku \nPasti gembira hatimu, Sepanjang umurmu” \nSudah dit'rangi hatiku, Oleh anug'rah-Nya \nS'bab aku turut sabda-Nya, Dapat perhentian-Nya	
LSEB_70_s0	LSEB_70	Bait 1	Sempurna dan mulia, damai Ilahi \nKemenangan pasti, gilang gemilang \nBak sungai mengalir, setiap hari \nT'rus bertambah dalam, damai dan tenang	
LSEB_70_s1	LSEB_70	Chorus	Harap pada Tuhan, hati pun tenang \nSesuai janji-Nya, damai menjelang	
LSEB_70_s2	LSEB_70	Bait 2	Berlindung di dalam tangan kasih-Nya \nMusuh tak berdaya menyerang kita \nTiada kecemasan dan kabut duka \nTiada pend'ritaan, datang mendera.	
LSEB_70_s3	LSEB_70	Bait 3	Suka duka datang, Tuhan izinkan \nMenimpa umat-Nya, kar'na kasih-Nya \nTetaplah percaya, teguh beriman \nIa s'lalu setia, pada umat-Nya.	
LSEB_71_s0	LSEB_71	Bait 1	Ajaiblah terbenamnya mentari \nAjaiblah fajar merekah \nTapi yang lebih menggetarkan hati \nKeajaiban kasih Allah	
LSEB_71_s1	LSEB_71	Chorus	Yang teramat ajaib, dari semuanya \nKasih Allah padaku \nYang teramat ajaib, dari semuanya \nAjaibnya kasih Allah	
LSEB_71_s2	LSEB_71	Bait 2	Ajaiblah bunga di musin semi \nAjaiblah bima sakti \nTapi yang lebih menggetarkan hati \nKeajaiban kuasa Allah.	
LSEB_72_s0	LSEB_72	Bait 1	Besar kasih-Mu, ya Allah \nSandaran penat jiwaku \nKu b'ri hidupku pada-Mu \nAgar mengalir kasih-Mu \nPenuhi hatiku	
LSEB_72_s1	LSEB_72	Bait 2	Engkau Allah t'rang hidupku \nKus'rahkan suluh jiwaku \nYang hampir padam dan kelam \nAgar sinarku benderang \nDi tengah g'lap malam	
LSEB_72_s2	LSEB_72	Bait 3	Engkaulah sukacitaku \nDi tengah kepedihanku \nBila kulihat pelangi \nTuhan, kuingat janji-Mu \nYang hiburkan hati	
LSEB_72_s3	LSEB_72	Bait 4	Kar'na salib-Mu, ya Allah \nKu takkan meninggalkan-Mu \nSampai maut menjemputku \nKu 'kan t'rima hidup kekal \nDi dunia yang baru	
LSEB_73_s0	LSEB_73	Bait 1	Kasih Allah tak terbilang, Lidah tak dapat uraikan \nLebih tinggi dari bintang, Lebih dalam dari lautan \nYang berdosa dis'lamatkan, Oleh korban Yesus \nYang t'lah sesat didamaikan, Dosanya terhapus	
LSEB_73_s1	LSEB_73	Chorus	Oh kasih Allah yang limpah, Tak dapat di duga \nKasih yang kekal s'lamanya, Jadi lagu surga	
LSEB_73_s2	LSEB_73	Bait 2	Bila k'lak tiba waktunya, K'rajaan dunia t'lah jatuh \nBila orang yang durhaka, Bers'ru pada gunung batu \nKasih Allah tetap tahan, Tak akan berubah \nRahmat besar yang s'lamatkan, Jadi lagu surga.	
LSEB_73_s3	LSEB_73	Bait 3	Kalau pun laut penuh tinta, Dan langit menjadi kertas \nRumput-rumput jadi pena, Dan semua orang penulis \nMenuliskan kasih Tuhan, Akan kering lautan \nLangit tak dapat muatkan, Seg'nap kasih Tuhan.	
LSEB_74_s0	LSEB_74	Bait 1	Kar'na demikian besar kasih-Nya \nPenebus dib'ri bagi kita	
LSEB_74_s1	LSEB_74	Chorus	Tiada terhingga, Kasih Tuhanku \nBagi engkau dan juga aku	
LSEB_74_s2	LSEB_74	Bait 2	Yesus Penebus diutus Allah \nMembebaskanku dari dosa.	
LSEB_74_s3	LSEB_74	Bait 3	Betapa ramah ku disambut-Nya \nDengan rahmat serta anug'rah.	
LSEB_74_s4	LSEB_74	Bait 4	Kemuliaan, sembah dan puja \nLayak bagi-Nya selamanya.	
LSEB_75_s0	LSEB_75	Bait 1	Bersukacitalah, Tuhan Raja surga \nBersyukur dan puji, Menang selamanya	
LSEB_75_s1	LSEB_75	Chorus	B'ri hatimu kepada-Nya \nBersukalah memuji Dia	
LSEB_75_s2	LSEB_75	Bait 2	Yesus Jurus'lamat, agung kasih-Nya \nIa t'lah menghapus dosa dan naik surga,	
LSEB_75_s3	LSEB_75	Bait 3	K'rajaan-Nya kekal, Tuhan alam semesta \nHidup, mati ada dalam kuasa-Nya,	
LSEB_75_s4	LSEB_75	Bait 4	Pengharapan mulia, Tuhan datang seg'ra \nMenjemput umat yang setia masuk surga,	
LSEB_76_s0	LSEB_76	Bait 1	Bapa kekal yang s'lamatkan \nGelombang laut diteduhkan \nDan yang mem'rintah lautan \nYang mengatur jagad raya \nDengar seruanku Tuhan \nDi saat dalam bahaya	
LSEB_76_s1	LSEB_76	Bait 2	Laut mendengar suara-Mu \nSabda-Mu redakan g'lombang \nDi atas air Kau berjalan \nDan ombak pun jadi tenang \nDengar seruanku Tuhan \nDi saat dalam bahaya	
LSEB_76_s2	LSEB_76	Bait 3	Ya Roh Kudus yang berkuasa \nAtas samud'ra berg'lombang \nAmarah lautan mereda \nDan angit topan pun tenang \nDengar seruanku Tuhan \nDi saat dalam bahaya	
LSEB_76_s3	LSEB_76	Bait 4	Maha Esa penuh kasih \nPelindung dalam bahaya \nKemanapun kami pergi \nLepaskan dari bencana \nDari daratan dan lautan \nKami sembahkan pujian	
LSEB_77_s0	LSEB_77	Bait 1	Ya Tuhanku, sungguh ku terpesona \nMemandang s'gala karya cipta-Mu \nBintang dan guruh penuhi angkasa \nMenyaksikan besarnya kuasa-Mu	
LSEB_77_s1	LSEB_77	Chorus	Aku memuji Jurus'lamatku \nSungguh besar, Kau Allahku \nAku memuji Jurus'lamatku \nSungguh besar, Kau Allahku	
LSEB_77_s2	LSEB_77	Bait 2	Di tengah rimba aku mengembara \nKicauan burung merdu kudengar \nDi puncak gunung kagum kumerasa \nNikmatnya desiran angin segar.	
LSEB_77_s3	LSEB_77	Bait 3	Bila kurenungkan betapa mulia \nKasih Allah mengutus Putra-Nya \nDitanggung-Nya beban dosa manusia \nRela mati di salib Golgota.	
LSEB_77_s4	LSEB_77	Bait 4	Dan bila k'lak Yesus datang kembali \nSangat besarlah sukacitaku \nDengan tulus kusujud dan memuji \nMenyatakan agungnya Allahku.	
LSEB_78_s0	LSEB_78	Bait 1	Tuhan atas s'gala bangsa \nB'rilah padaku kasih-Mu \n'Tuk mengasihi sesama \nSemua umat tebusan	
LSEB_78_s1	LSEB_78	Bait 2	Rubuhkan tembok pemisah \nPada bangsa manusia \nTolong kami memiliki \nKasih Kristus yang sejati	
LSEB_78_s2	LSEB_78	Bait 3	Ampuni salahku, Tuhan \nPerkataan dan perbuatan \nTolong aku ta'u dosaku \nYang menyalibkan Tuhanku	
LSEB_78_s3	LSEB_78	Bait 4	B'rikan aku kekuatan \nMenolong orang tertekan \nBila aku disalahkan \nTolong aku mengampunkan	
LSEB_78_s4	LSEB_78	Bait 5	Penuhi aku kasih-Mu \nRoh Suci-Mu pimpin aku \nAgara di manapun aku \nTetap dijamah oleh-Mu	
LSEB_79_s0	LSEB_79	Bait 1	Kupuji Tuhan yang ciptakan gunung dan lembah \nYang menghamparkan samud'ra dan bentangkan mega \nMatahari bercahaya menurut p'rintah-Nya \nBintang bulan turut serta nyatakan kuasa-Nya	
LSEB_79_s1	LSEB_79	Bait 2	Kupuji Tuhan yang berikan makan manusia \nDengan sabda-Nya dijadikan alam smesta \nSungguh ajaib kejadian yang diciptakan-Nya \nDi langit juga di bumi, besar kuasa-Nya	
LSEB_79_s2	LSEB_79	Bait 3	Bunga semerbak menyatakan kemuliaan-Nya \nButiran embun, topan lebat, turut firman-Nya \nDan segala makhluk hidup tunduk kepada-Nya \nTak satupun yang terlewat dari pandangan-Nya	
LSEB_80_s0	LSEB_80	Bait 1	Seg'nap bumi bersoraklah, Nyanyi puji bagi Allah \nAgungkan nama-Nya, Kemuliaan-Nya b'ritakan \nKeajaiban-Nya nyatalah, Rahmat-Nya masyhurkan	
LSEB_80_s1	LSEB_80	Bait 2	Langit bumi dibentuk-Nya, Cakrawala dicipta-Nya \nBertahta di surga, Kemilau agung dan terang \nElok, mulia mempesona, Indah kediaman-Nya	
LSEB_80_s2	LSEB_80	Bait 3	Datanglah hari yang mulia, Bumi rasakan kuasa-Nya \nGentar s'luruh dunia, Mengakulah suku bangsa \nBetapa suci dan indah, Masyhurkan rahmat-Nya	
LSEB_81_s0	LSEB_81	Bait 1	Hai m'laikat suci di surga \nKerubium, Serafim semua \nNyanyi puji Haleluya \nBersoraklah hai manusia \nBersama biduan surga	
LSEB_81_s1	LSEB_81	Chorus	Haleluya, haleluya, haleluya \nHaleluya, haleluya	
LSEB_81_s2	LSEB_81	Bait 2	O Tuhan yang maha kuasa \nTermulia dari semua \nTerpujilah, haleluya \nEngkau Firman abadi \nAllah agung penuh kasih.	
LSEB_81_s3	LSEB_81	Bait 3	Hai umat Allah nyanyilah \nGemakanlah lagu surga \nHaleluya, haleluya \nBagi Allah dan Putra-Nya \nSerta Roh Kudus yang Esa.	
LSEB_82_s0	LSEB_82	Bait 1	Hai dengarlah kisah ajaib \nHal dunia yang t'lah hilang \nYesus tinggalkan surga mulia, \nS'lamatkan semua orang	
LSEB_82_s1	LSEB_82	Chorus	Siapa yang s'lamatkan kita? \nDia t'lah mati, Dan t'lah bangkit \nS'karang Ia di surga	
LSEB_82_s2	LSEB_82	Bait 2	Malaikat tak dapat mengganti \nIa yang maha kuasa \nIa yang terhina di salib \nAdalah Putra Allah.	
LSEB_82_s3	LSEB_82	Bait 3	S'rahkan dirimu kepada-Nya \nSembah Dia dengan hikmat \nTuhan Allah maha murah \nOleh-Nya engkau s'lamat.	
LSEB_83_s0	LSEB_83	Bait	Alam indah cemerlang, Seg'nap ciptaan-Nya \nIndah aneka ragam, Allah yang jadikan	
LSEB_83_s1	LSEB_83	Bait 1	Setiap bunga mekar \nYang berwarna-warni \nDan burung yang berkicau \nCiptaan Sang Khalik.	
LSEB_83_s2	LSEB_83	Bait 2	Tingginya pegunungan, \nDan sungai yang jernih \nSenja berganti pagi, \nDan langit berseri.	
LSEB_83_s3	LSEB_83	Bait 3	Dingin di musim salju \nDan hangatnya surya \nBuah-buah di kebun \nSemua ciptaan-Nya.	
